run_id,timestamp,value,sensor_name
11,2025-05-18 22:34:46.681048,5.79,Dissolved Oxygen 1
11,2025-05-18 22:34:46.681048,61.92,Dissolved Oxygen 2
11,2025-05-18 22:34:46.681048,6.34,Conductivity Probe
11,2025-05-18 22:34:46.681048,12.328,Temperature (DO Sensor)
11,2025-05-18 22:34:46.681048,-1.0268515708275305,Depth Sensor
11,2025-05-18 22:34:48.031663,5.79,Dissolved Oxygen 1
11,2025-05-18 22:34:48.031663,61.92,Dissolved Oxygen 2
11,2025-05-18 22:34:48.031663,7.12,Conductivity Probe
11,2025-05-18 22:34:48.031663,12.322,Temperature (DO Sensor)
11,2025-05-18 22:34:48.031663,-1.0265117008223663,Depth Sensor
11,2025-05-18 22:34:49.385190,5.81,Dissolved Oxygen 1
11,2025-05-18 22:34:49.385190,61.92,Dissolved Oxygen 2
11,2025-05-18 22:34:49.385190,7.12,Conductivity Probe
11,2025-05-18 22:34:49.385190,12.317,Temperature (DO Sensor)
11,2025-05-18 22:34:49.385190,-1.0252128568990204,Depth Sensor
11,2025-05-18 22:34:50.747358,5.82,Dissolved Oxygen 1
11,2025-05-18 22:34:50.747358,61.92,Dissolved Oxygen 2
11,2025-05-18 22:34:50.747358,6.86,Conductivity Probe
11,2025-05-18 22:34:50.747358,12.311,Temperature (DO Sensor)
11,2025-05-18 22:34:50.747358,-1.0288551524831042,Depth Sensor
11,2025-05-18 22:34:52.122648,5.83,Dissolved Oxygen 1
11,2025-05-18 22:34:52.122648,61.92,Dissolved Oxygen 2
11,2025-05-18 22:34:52.122648,7.25,Conductivity Probe
11,2025-05-18 22:34:52.122648,12.306,Temperature (DO Sensor)
11,2025-05-18 22:34:52.122648,-1.029098186436253,Depth Sensor
11,2025-05-18 22:34:53.611290,5.85,Dissolved Oxygen 1
11,2025-05-18 22:34:53.611290,61.92,Dissolved Oxygen 2
11,2025-05-18 22:34:53.611290,7.12,Conductivity Probe
11,2025-05-18 22:34:53.611290,12.301,Temperature (DO Sensor)
11,2025-05-18 22:34:53.611290,-1.0266398646518835,Depth Sensor
11,2025-05-18 22:34:54.952261,5.85,Dissolved Oxygen 1
11,2025-05-18 22:34:54.952261,61.92,Dissolved Oxygen 2
11,2025-05-18 22:34:54.952261,7.12,Conductivity Probe
11,2025-05-18 22:34:54.952261,12.296,Temperature (DO Sensor)
11,2025-05-18 22:34:54.952261,-1.0277118373448801,Depth Sensor
11,2025-05-18 22:34:56.297606,5.86,Dissolved Oxygen 1
11,2025-05-18 22:34:56.297606,61.92,Dissolved Oxygen 2
11,2025-05-18 22:34:56.297606,6.6,Conductivity Probe
11,2025-05-18 22:34:56.297606,12.291,Temperature (DO Sensor)
11,2025-05-18 22:34:56.297606,-1.024737134737573,Depth Sensor
11,2025-05-18 22:34:57.675635,5.87,Dissolved Oxygen 1
11,2025-05-18 22:34:57.675635,61.92,Dissolved Oxygen 2
11,2025-05-18 22:34:57.675635,7.12,Conductivity Probe
11,2025-05-18 22:34:57.675635,12.287,Temperature (DO Sensor)
11,2025-05-18 22:34:57.675635,-1.0257601508748286,Depth Sensor
11,2025-05-18 22:34:59.017920,5.85,Dissolved Oxygen 1
11,2025-05-18 22:34:59.017920,61.92,Dissolved Oxygen 2
11,2025-05-18 22:34:59.017920,7.51,Conductivity Probe
11,2025-05-18 22:34:59.017920,12.284,Temperature (DO Sensor)
11,2025-05-18 22:34:59.017920,-1.028125565494818,Depth Sensor
11,2025-05-18 22:35:00.349066,5.84,Dissolved Oxygen 1
11,2025-05-18 22:35:00.349066,61.92,Dissolved Oxygen 2
11,2025-05-18 22:35:00.349066,7.77,Conductivity Probe
11,2025-05-18 22:35:00.349066,12.282,Temperature (DO Sensor)
11,2025-05-18 22:35:00.349066,-1.0286111819434578,Depth Sensor
11,2025-05-18 22:35:01.685423,5.85,Dissolved Oxygen 1
11,2025-05-18 22:35:01.685423,61.92,Dissolved Oxygen 2
11,2025-05-18 22:35:01.685423,7.64,Conductivity Probe
11,2025-05-18 22:35:01.685423,12.28,Temperature (DO Sensor)
11,2025-05-18 22:35:01.685423,-1.0269646947803122,Depth Sensor
11,2025-05-18 22:35:03.030209,5.78,Dissolved Oxygen 1
11,2025-05-18 22:35:03.030209,61.92,Dissolved Oxygen 2
11,2025-05-18 22:35:03.030209,7.38,Conductivity Probe
11,2025-05-18 22:35:03.030209,12.278,Temperature (DO Sensor)
11,2025-05-18 22:35:03.030209,-1.0276947992852175,Depth Sensor
11,2025-05-18 22:35:04.389057,5.78,Dissolved Oxygen 1
11,2025-05-18 22:35:04.389057,61.92,Dissolved Oxygen 2
11,2025-05-18 22:35:04.389057,7.12,Conductivity Probe
11,2025-05-18 22:35:04.389057,12.274,Temperature (DO Sensor)
11,2025-05-18 22:35:04.389057,-1.0261006552602532,Depth Sensor
11,2025-05-18 22:35:05.741013,5.8,Dissolved Oxygen 1
11,2025-05-18 22:35:05.741013,61.92,Dissolved Oxygen 2
11,2025-05-18 22:35:05.741013,7.9,Conductivity Probe
11,2025-05-18 22:35:05.741013,12.272,Temperature (DO Sensor)
11,2025-05-18 22:35:05.741013,-1.0221295016230565,Depth Sensor
11,2025-05-18 22:35:07.081944,5.75,Dissolved Oxygen 1
11,2025-05-18 22:35:07.081944,61.92,Dissolved Oxygen 2
11,2025-05-18 22:35:07.081944,7.9,Conductivity Probe
11,2025-05-18 22:35:07.081944,12.268,Temperature (DO Sensor)
11,2025-05-18 22:35:07.081944,-1.0300870099720947,Depth Sensor
11,2025-05-18 22:35:08.425787,5.74,Dissolved Oxygen 1
11,2025-05-18 22:35:08.425787,61.92,Dissolved Oxygen 2
11,2025-05-18 22:35:08.425787,2.58,Conductivity Probe
11,2025-05-18 22:35:08.425787,12.266,Temperature (DO Sensor)
11,2025-05-18 22:35:08.425787,-1.0254884211485211,Depth Sensor
11,2025-05-18 22:35:09.776245,5.76,Dissolved Oxygen 1
11,2025-05-18 22:35:09.776245,61.92,Dissolved Oxygen 2
11,2025-05-18 22:35:09.776245,1.94,Conductivity Probe
11,2025-05-18 22:35:09.776245,12.264,Temperature (DO Sensor)
11,2025-05-18 22:35:09.776245,-1.0265397828114629,Depth Sensor
11,2025-05-18 22:35:11.128353,5.79,Dissolved Oxygen 1
11,2025-05-18 22:35:11.128353,61.92,Dissolved Oxygen 2
11,2025-05-18 22:35:11.128353,0.0,Conductivity Probe
11,2025-05-18 22:35:11.128353,12.261,Temperature (DO Sensor)
11,2025-05-18 22:35:11.128353,-1.0292087351730939,Depth Sensor
11,2025-05-18 22:35:12.473435,5.82,Dissolved Oxygen 1
11,2025-05-18 22:35:12.473435,61.92,Dissolved Oxygen 2
11,2025-05-18 22:35:12.473435,0.0,Conductivity Probe
11,2025-05-18 22:35:12.473435,12.259,Temperature (DO Sensor)
11,2025-05-18 22:35:12.473435,-1.032245882868998,Depth Sensor
11,2025-05-18 22:35:13.820162,5.76,Dissolved Oxygen 1
11,2025-05-18 22:35:13.820162,61.92,Dissolved Oxygen 2
11,2025-05-18 22:35:13.820162,0.0,Conductivity Probe
11,2025-05-18 22:35:13.820162,12.258,Temperature (DO Sensor)
11,2025-05-18 22:35:13.820162,-1.026864981173656,Depth Sensor
11,2025-05-18 22:35:15.177144,5.69,Dissolved Oxygen 1
11,2025-05-18 22:35:15.177144,61.92,Dissolved Oxygen 2
11,2025-05-18 22:35:15.177144,0.0,Conductivity Probe
11,2025-05-18 22:35:15.177144,12.257,Temperature (DO Sensor)
11,2025-05-18 22:35:15.177144,-1.0266796548911343,Depth Sensor
11,2025-05-18 22:35:16.529403,5.68,Dissolved Oxygen 1
11,2025-05-18 22:35:16.529403,61.92,Dissolved Oxygen 2
11,2025-05-18 22:35:16.529403,0.0,Conductivity Probe
11,2025-05-18 22:35:16.529403,12.257,Temperature (DO Sensor)
11,2025-05-18 22:35:16.529403,-1.0291392718121013,Depth Sensor
11,2025-05-18 22:35:17.889345,5.66,Dissolved Oxygen 1
11,2025-05-18 22:35:17.889345,61.92,Dissolved Oxygen 2
11,2025-05-18 22:35:17.889345,0.0,Conductivity Probe
